lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
15,0,81.0,2,19,2,1,0,0,0,1
129,1,146.7,8,11,4,3,2,0,3,1
84,2,76.5,7,25,4,1,0,0,0,1
331,2,110.78,12,27,4,5,1,0,3,0
63,1,111.6,9,1,4,4,2,0,3,1
64,2,150.45,5,9,4,3,1,0,0,1
174,0,105.3,8,13,4,1,1,0,0,0
7,1,119.5,8,20,4,3,1,0,0,0
98,1,103.5,7,6,4,4,2,3,0,1
11,1,90.0,8,24,4,0,1,0,0,1
260,0,168.3,12,31,4,1,0,0,5,1
52,2,166.5,9,1,4,3,1,1,3,1
22,1,161.5,9,24,4,2,2,0,3,1
42,0,97.63,3,20,4,2,2,0,0,0
82,1,72.25,3,29,4,5,1,3,0,1
141,0,80.75,10,6,3,3,1,0,0,1
0,0,75.28,10,22,4,1,0,3,0,1
88,1,132.3,10,2,4,0,2,0,3,0
47,1,126.9,6,2,4,1,0,0,0,1
208,2,88.77,10,23,4,2,2,0,1,1
187,0,84.72,8,26,4,7,2,3,0,0
50,0,76.5,2,29,4,0,1,3,0,0
43,0,152.05,2,25,4,3,2,0,5,1
145,1,131.7,7,3,4,1,2,0,3,1
19,1,151.0,7,16,4,1,1,0,0,0
2,1,131.0,4,27,4,1,0,0,0,1
1,0,65.0,12,3,2,1,0,0,0,1
2,2,145.0,9,14,4,3,1,0,0,1
93,0,159.3,6,8,4,3,0,0,0,0
40,2,130.9,12,4,4,2,2,0,3,1
42,0,75.0,11,7,3,3,1,0,0,1
51,0,75.0,11,11,3,2,2,0,0,1
33,1,91.48,4,16,4,1,2,0,3,1
121,0,74.54,5,14,4,3,2,0,0,1
76,2,99.73,7,4,4,3,1,0,0,1
298,2,78.3,12,27,4,3,0,0,0,1
1,0,105.0,8,10,4,0,1,0,0,1
39,1,107.0,12,29,4,1,0,0,0,1
18,2,210.0,11,7,4,2,1,0,3,1
81,1,103.5,6,30,4,3,1,3,0,1
15,1,80.3,1,22,4,2,0,0,0,1
3,0,80.0,11,6,3,2,1,0,0,1
14,0,174.0,12,2,4,1,0,0,5,1
9,0,65.0,11,22,2,1,2,0,0,1
120,0,79.2,12,4,4,1,2,3,0,0
109,0,72.25,8,26,3,2,2,0,0,1
21,1,37.07,11,5,3,3,0,0,0,1
79,1,151.2,10,16,4,2,2,0,3,1
144,1,76.48,8,4,4,3,2,0,0,1
0,0,99.63,9,1,4,1,0,3,0,1
134,1,89.25,5,15,4,2,2,3,0,1
46,2,152.1,7,27,4,1,0,0,0,1
26,0,85.0,7,3,3,3,2,0,0,1
150,1,107.57,8,10,4,4,0,0,3,1
98,2,109.65,5,3,4,4,0,3,0,1
116,0,104.5,5,18,4,1,0,0,0,0
14,1,204.75,6,8,4,6,2,0,5,0
21,2,114.0,5,9,4,3,1,3,0,1
0,0,40.0,9,28,2,0,1,0,0,1
234,0,105.04,9,12,4,5,2,0,0,0
123,0,71.6,5,4,4,4,0,0,0,1
40,1,72.76,10,14,4,2,0,0,0,1
10,0,106.0,2,26,4,2,1,0,3,0
32,1,144.0,10,28,4,2,0,0,3,0
0,1,110.7,6,9,4,1,0,0,0,1
101,1,165.6,12,8,4,3,0,0,5,1
35,0,74.8,12,1,4,3,1,3,0,0
47,1,118.8,10,4,4,3,0,0,0,1
40,1,87.3,9,6,4,2,0,3,0,1
47,0,126.0,11,16,4,3,0,0,3,0
10,0,95.0,9,11,3,1,2,0,0,1
21,1,96.0,12,24,4,1,2,0,0,1
17,2,124.0,9,17,4,2,0,0,0,1
27,0,137.76,6,19,4,3,2,0,3,0
104,2,82.45,4,2,4,4,2,0,0,0
18,0,92.76,4,10,4,1,2,0,0,1
31,0,89.3,2,3,4,4,0,0,3,1
86,0,86.36,7,1,3,2,1,0,0,1
45,0,85.0,3,21,3,2,1,0,0,1
12,0,87.0,1,7,4,3,2,0,0,1
60,1,83.16,3,18,4,2,1,0,3,1
63,1,167.45,4,10,4,4,2,0,5,0
60,0,82.95,3,6,4,5,2,0,0,0
1,0,96.0,8,10,4,0,1,0,0,1
23,0,85.0,3,2,3,4,0,0,0,1
33,1,182.85,3,22,4,3,0,0,6,1
1,0,66.0,1,5,2,3,0,0,0,1
104,2,84.56,6,7,4,4,0,0,0,1
82,2,90.45,10,30,4,2,2,0,0,1
78,1,136.0,4,12,4,4,0,1,3,0
80,1,80.3,3,3,4,3,0,0,0,1
60,1,76.58,4,11,4,3,1,0,0,1
32,0,85.5,4,17,4,1,2,0,0,0
78,1,89.25,10,31,4,6,3,0,0,0
41,0,107.1,4,1,4,2,0,3,0,1
42,0,144.23,8,29,4,3,1,0,3,0
0,1,65.0,3,16,2,1,0,0,0,1
22,1,88.33,11,21,4,1,2,0,0,1
2,0,77.5,1,13,4,2,0,0,0,1
128,1,118.8,10,11,4,3,0,0,0,0
65,2,89.25,10,22,4,3,0,0,0,1
0,0,79.0,3,14,2,2,1,0,0,1
25,0,84.0,7,12,3,4,0,3,0,1
0,0,117.0,12,30,4,1,0,0,0,1
216,0,137.0,11,22,2,1,0,0,0,0
10,1,94.91,11,4,4,2,2,3,0,1
143,1,120.0,6,3,4,2,1,0,0,1
30,1,88.0,11,18,4,1,0,3,0,0
65,0,80.75,6,9,3,3,1,0,0,1
138,1,79.2,11,12,4,1,0,3,0,0
12,0,171.0,2,3,4,2,0,0,5,0
87,0,90.0,9,11,2,1,0,0,0,0
44,0,233.1,9,3,4,1,2,1,5,0
35,0,132.3,6,21,4,1,0,0,3,0
143,1,101.31,8,31,4,4,1,0,0,1
185,0,150.4,10,2,3,5,3,1,0,0
87,1,135.0,10,10,4,3,1,0,0,0
105,0,139.5,7,31,4,3,2,0,3,0
55,2,150.45,5,12,4,3,2,0,3,1
94,0,76.5,8,1,4,4,2,0,0,1
65,0,132.6,5,9,4,3,1,0,3,0
68,1,105.3,7,27,4,3,0,0,0,0
0,0,79.0,1,19,4,2,0,0,0,1
81,0,132.3,10,8,4,3,2,0,3,0
130,0,101.98,8,20,4,13,6,3,0,0
45,1,135.9,8,7,4,0,2,0,0,1
18,0,121.0,6,8,4,2,0,0,0,0
5,0,104.0,6,14,2,3,0,0,0,1
123,1,117.3,5,6,4,2,0,0,3,1
57,0,78.3,3,11,4,2,1,0,0,0
8,3,129.2,6,4,4,1,0,0,0,1
43,0,107.1,4,2,4,1,1,0,0,0
20,0,68.53,9,11,4,0,1,3,0,0
120,2,72.25,12,29,4,3,0,0,0,1
43,0,150.3,6,30,4,3,0,0,3,0
1,0,107.0,1,6,4,1,0,0,0,1
16,0,156.92,11,7,4,5,1,0,0,0
94,0,109.8,12,6,4,3,0,0,0,0
67,1,49.09,3,13,4,2,2,3,0,1
81,0,85.0,9,5,3,5,1,0,0,1
177,1,68.68,10,30,3,3,2,0,0,1
180,0,80.75,5,23,3,5,1,0,0,1
4,0,109.0,8,1,4,1,1,3,0,0
22,1,200.75,9,15,4,2,0,0,0,0
40,0,168.3,7,26,4,3,0,0,3,0
38,2,53.97,2,6,4,2,2,3,0,1
3,1,65.0,12,19,2,0,1,0,0,1
85,0,88.4,11,24,4,3,1,0,0,0
0,0,135.0,12,31,4,1,0,3,0,1
12,0,90.0,2,17,4,1,0,3,0,1
6,0,116.0,4,16,4,1,1,0,0,1
0,0,76.5,6,12,3,0,1,0,0,1
232,1,131.4,7,2,4,1,1,0,0,0
23,1,90.95,11,12,4,3,1,0,0,1
232,2,167.95,8,22,4,4,1,0,5,0
58,1,119.85,5,12,4,4,2,0,0,1
111,0,96.9,7,24,3,1,2,0,0,0
0,0,65.0,9,20,2,0,2,0,0,1
28,1,126.0,6,21,4,1,0,0,3,0
157,2,117.68,11,6,4,2,2,0,0,0
78,0,82.45,3,31,4,3,2,0,0,1
18,0,68.07,12,18,4,2,2,0,0,1
29,1,144.55,7,18,4,3,1,0,3,1
92,1,69.5,2,9,4,2,0,0,0,1
146,1,107.0,4,24,4,0,2,0,0,0
5,2,162.0,8,16,4,3,2,0,5,1
1,0,126.0,10,1,4,1,0,0,0,1
36,1,159.0,3,24,4,3,0,0,3,0
3,1,0.0,9,12,1,1,0,0,1,1
77,2,86.4,11,23,4,1,0,0,0,1
49,1,126.9,7,17,4,2,2,0,0,1
18,1,62.83,2,22,4,5,1,3,0,1
12,0,94.0,12,14,4,1,0,0,0,1
22,1,108.57,6,21,4,2,0,0,0,1
172,0,115.2,5,22,4,1,2,0,3,0
39,0,65.0,12,27,3,1,0,0,0,1
11,1,70.3,1,24,4,0,2,0,0,1
10,0,72.1,2,19,3,1,0,0,0,1
155,0,86.4,8,28,4,0,2,3,0,0
5,1,122.0,6,22,4,2,0,3,0,1
55,1,108.9,6,26,4,2,2,0,0,0
84,0,106.25,5,19,3,5,2,1,0,0
131,1,92.83,6,26,4,3,2,0,1,1
45,0,0.0,11,24,1,3,1,0,0,1
68,0,75.0,12,4,3,0,2,0,0,1
120,2,132.3,10,13,4,3,0,0,3,1
13,1,126.0,10,12,4,4,1,0,0,1
13,1,109.5,10,26,3,1,0,0,0,1
70,0,134.1,7,7,4,1,0,0,0,0
277,0,79.57,9,5,3,5,2,1,0,1
84,1,231.0,12,8,4,3,0,1,5,1
3,0,120.0,9,19,2,1,1,0,0,0
83,0,132.3,10,10,4,3,1,0,3,0
150,0,123.3,7,30,4,2,2,0,3,0
3,0,119.0,8,17,2,4,1,0,0,0
19,2,121.2,12,28,4,5,2,0,3,1
14,0,103.84,10,24,3,3,2,0,0,1
121,4,0.0,8,31,1,1,0,0,6,1
26,0,99.45,11,3,4,5,1,0,0,1
52,1,122.4,12,29,4,3,0,0,0,1
5,0,73.15,11,15,4,3,2,3,0,1
148,2,133.45,7,21,4,3,2,0,0,1
38,0,60.0,1,10,3,3,2,0,0,1
47,1,115.2,12,6,4,0,2,0,0,1
70,1,85.5,4,6,4,3,0,3,0,1
94,0,146.7,6,30,4,2,0,0,3,0
308,0,68.69,9,1,4,3,0,3,0,0
95,1,72.25,11,27,4,2,0,0,0,0
4,2,75.0,9,27,3,1,0,0,0,1
3,0,46.54,8,31,3,3,1,0,0,1
0,1,146.0,8,13,4,3,1,0,0,1
83,2,120.15,11,9,4,4,2,3,0,1
46,0,156.6,11,18,4,2,0,0,5,1
65,0,214.83,6,10,4,7,3,0,5,0
17,1,103.39,2,19,4,15,6,0,3,0
88,0,87.3,4,2,4,1,2,0,0,0
2,0,126.0,3,31,4,2,0,0,3,1
69,2,180.3,7,19,4,3,0,0,5,1
80,1,72.07,11,12,4,1,2,0,0,0
132,1,114.3,5,15,4,1,2,0,3,1
6,0,68.0,11,27,3,4,2,0,0,1
30,1,63.21,2,12,4,2,1,0,0,1
7,0,85.0,7,26,3,4,0,0,0,1
3,0,106.0,5,13,2,1,0,0,4,1
2,1,119.0,6,15,2,1,0,0,3,1
16,0,70.41,11,23,4,1,0,3,0,1
106,0,141.9,8,20,3,1,2,1,0,1
18,1,101.25,8,31,4,3,1,0,0,0
93,0,128.78,6,14,4,4,0,3,0,0
35,0,89.1,6,21,4,1,0,3,0,0
0,1,133.0,9,7,4,0,1,0,0,1
44,0,99.0,8,30,4,3,0,3,0,0
9,0,72.8,1,27,4,2,0,0,0,1
1,0,208.0,12,29,4,1,0,0,5,1
313,0,77.69,12,23,4,7,3,0,0,0
75,1,76.5,7,6,4,1,1,0,0,0
0,1,178.33,8,18,4,3,0,0,3,1
8,2,114.0,12,12,4,0,1,0,3,1
6,0,70.0,8,5,3,4,2,0,0,1
4,1,169.0,9,20,4,1,0,0,0,1
90,0,90.95,4,15,4,5,2,0,0,0
25,0,72.76,10,11,3,2,2,0,0,1
67,2,88.4,11,23,4,4,0,0,0,0
1,1,95.0,12,28,4,1,1,3,0,1
82,0,99.96,10,9,3,2,2,0,3,1
21,0,156.0,5,21,4,1,2,0,3,0
91,0,102.06,10,17,4,2,1,0,0,0
84,0,79.2,12,22,4,1,0,3,0,0
6,1,69.0,5,31,2,3,0,0,0,1
17,1,77.0,1,29,4,2,1,3,0,1
40,0,110.7,6,26,4,3,2,0,0,1
12,1,75.0,11,26,3,1,0,0,0,1
1,2,119.0,8,24,4,1,0,3,0,1
6,0,77.25,12,20,4,0,1,0,1,1
0,4,0.0,9,8,1,1,0,0,4,1
19,1,126.0,10,13,4,4,0,0,0,1
80,1,53.97,3,5,4,1,1,3,0,1
62,0,104.0,7,20,3,3,1,1,0,1
2,0,82.0,2,10,3,3,0,0,0,1
0,0,138.0,12,11,4,0,1,0,3,1
10,1,136.67,8,26,4,2,1,0,0,1
0,0,9.0,10,11,4,0,2,0,0,1
44,1,87.31,6,22,4,1,0,0,0,1
198,1,90.95,7,1,4,5,2,0,0,1
1,2,160.0,7,23,4,1,0,0,0,1
60,3,89.25,10,6,4,7,2,0,0,1
104,1,125.1,10,25,4,3,0,1,0,1
181,0,124.2,12,14,4,2,0,1,0,1
15,0,220.0,10,29,4,1,1,0,5,0
22,1,91.0,3,20,4,0,1,0,0,1
145,0,177.75,10,22,4,1,1,1,0,0
96,1,67.5,2,13,4,1,1,0,0,1
5,0,165.0,7,1,4,1,0,0,3,1
174,0,90.95,7,11,4,4,1,0,0,0
10,0,79.75,1,30,4,6,2,3,0,1
16,1,101.0,6,23,4,1,0,0,0,1
65,1,149.4,9,9,4,1,0,0,3,0
42,0,60.0,11,4,3,3,0,0,3,1
11,0,97.4,12,5,4,3,1,0,0,1
110,2,101.58,5,2,4,3,1,0,0,1
25,2,142.45,6,13,4,2,1,0,3,1
17,1,70.0,3,17,2,2,0,0,0,1
18,0,72.9,1,26,4,3,0,0,0,1
11,1,151.0,7,2,4,2,2,0,0,0
36,1,126.9,5,11,4,4,0,0,0,1
32,2,115.2,3,22,4,1,0,0,0,1
30,0,104.4,8,28,4,0,1,0,0,0
10,0,118.0,3,18,4,2,0,0,0,0
35,1,65.06,3,6,4,2,2,0,0,1
32,1,159.3,3,26,4,1,1,0,3,0
40,0,108.23,3,21,4,3,1,0,3,1
243,0,65.29,9,1,4,3,0,0,0,0
31,1,88.0,12,2,4,2,1,3,0,1
34,1,165.6,3,15,4,5,0,1,3,1
135,1,123.0,10,5,4,4,0,0,0,1
6,0,129.0,5,10,4,4,0,3,0,0
124,0,96.56,8,7,3,3,2,0,3,1
3,1,67.0,6,20,2,1,1,0,0,1
6,0,110.0,6,8,3,1,0,0,0,1
40,0,85.5,10,19,3,1,0,0,0,1
1,0,101.5,8,14,3,2,0,1,0,1
1,0,79.0,2,13,4,1,0,3,0,1
0,2,168.0,9,19,4,1,1,3,0,1
56,2,119.7,7,3,4,3,2,0,0,1
12,1,187.5,8,19,4,2,0,1,0,1
55,2,150.45,5,11,4,4,1,0,3,1
121,1,112.5,7,7,4,2,0,3,0,1
2,2,148.37,3,28,4,2,1,0,5,1
47,1,60.0,11,7,3,2,2,0,3,1
158,0,114.3,8,13,4,1,1,0,0,0
2,0,110.0,10,8,0,2,2,0,3,1
1,2,170.0,8,10,4,2,0,0,0,1
63,1,133.0,12,30,4,2,0,0,3,1
54,1,74.8,11,18,4,2,2,3,0,1
67,0,89.25,4,11,4,3,1,3,0,0
3,0,79.0,3,21,2,0,1,0,0,1
44,1,98.8,11,19,4,1,1,0,0,0
38,0,52.39,3,5,4,3,2,3,0,1
240,1,105.3,8,24,4,3,0,0,0,0
127,1,96.9,7,14,3,3,0,0,0,1
4,2,79.0,12,5,2,1,1,0,0,1
40,0,180.0,7,26,3,1,0,1,0,1
16,1,120.0,12,28,4,3,0,3,0,1
0,1,0.0,6,9,4,1,0,3,0,1
70,0,99.3,4,17,4,1,2,0,0,1
114,1,106.74,4,30,4,5,2,0,3,0
12,2,120.35,5,30,4,1,1,0,0,1
46,1,134.1,6,20,4,1,1,0,3,1
11,1,87.01,9,6,4,3,0,3,0,1
77,0,87.31,3,22,4,5,2,0,0,1
51,2,125.1,8,6,4,1,2,3,0,1
24,0,116.1,10,3,4,2,1,3,0,0
205,1,90.95,7,22,4,3,2,0,0,0
68,0,0.0,9,29,4,2,0,0,0,1
53,1,83.92,3,15,4,5,2,0,0,1
22,2,117.67,9,16,4,4,2,0,0,1
65,1,119.0,12,7,4,4,0,0,3,1
12,0,76.29,12,3,4,2,2,3,0,1
99,2,198.9,5,29,4,0,1,0,5,1
3,1,110.8,8,25,4,3,1,0,3,1
99,2,166.4,8,8,4,2,1,0,3,0
18,2,149.0,9,23,4,2,0,3,0,1
22,0,146.0,12,31,4,2,0,0,3,1
40,0,114.3,4,17,4,0,2,0,3,0
90,0,80.75,5,1,3,0,2,0,0,1
31,0,66.29,12,3,4,11,5,3,0,0
70,1,105.3,4,22,4,2,0,0,0,0
129,1,80.75,6,27,4,4,1,3,0,0
73,0,85.5,3,18,4,2,0,3,0,1
103,0,89.25,9,9,4,1,0,0,0,1
0,1,151.0,7,12,4,1,0,0,0,1
44,0,131.58,4,10,4,3,2,0,0,0
38,1,78.3,1,14,4,3,0,0,0,1
141,0,75.0,6,3,3,2,1,0,0,0
57,0,94.5,4,11,4,2,1,3,0,0
5,0,137.67,6,2,4,3,0,0,0,0
90,0,114.3,6,28,4,5,1,0,0,0
19,0,129.0,9,25,4,0,1,3,0,0
123,0,97.33,7,2,4,2,2,0,0,0
88,1,198.9,8,7,4,0,1,0,5,1
80,0,79.2,12,7,4,3,0,3,0,0
54,0,149.4,6,3,4,1,0,0,3,1
126,1,79.2,11,4,4,1,0,3,0,0
0,0,70.0,10,12,3,3,0,0,0,1
16,1,86.0,2,21,4,0,1,0,0,1
124,0,94.5,8,1,4,3,1,3,0,0
148,0,118.15,7,21,4,3,2,0,0,1
49,2,98.87,6,8,4,3,0,0,3,1
87,1,80.75,4,9,4,2,2,3,0,1
0,0,65.0,10,3,2,0,1,0,0,1
113,0,38.67,3,20,3,1,2,0,0,1
2,1,127.0,2,7,4,0,1,0,3,1
226,1,105.0,12,30,4,2,1,0,3,0
35,0,108.4,9,27,4,3,0,0,0,1
2,0,99.14,8,19,4,5,2,0,0,1
133,1,105.3,8,21,4,0,2,0,0,1
1,0,114.0,9,9,4,2,0,0,0,1
8,1,189.0,8,8,4,1,1,1,0,0
55,0,168.3,8,16,4,3,0,0,3,0
4,0,65.0,3,21,2,0,1,0,0,1
160,1,96.9,7,5,3,1,0,0,0,1
78,0,93.6,11,21,4,2,1,0,0,0
4,1,67.0,9,6,2,3,0,0,0,1
54,1,126.9,6,4,4,1,1,0,3,1
39,0,71.1,3,11,4,1,0,3,0,0
16,1,69.35,3,4,4,2,1,0,3,1
28,2,160.3,10,4,4,5,0,0,3,0
41,1,149.4,9,18,4,1,2,0,3,0
3,0,114.5,9,3,4,2,0,0,0,1
0,0,67.5,8,24,3,2,1,0,1,1
11,1,69.5,1,20,4,4,0,3,0,1
2,2,161.0,6,22,4,2,0,0,3,1
21,0,79.0,3,17,4,2,0,3,0,0
23,0,98.0,4,10,4,2,2,3,0,0
21,1,58.65,9,10,3,3,1,0,0,1
3,0,136.0,8,17,2,5,2,0,0,0
134,1,113.7,10,24,4,2,1,0,3,1
120,0,131.33,12,23,4,5,2,1,3,1
84,1,141.69,7,31,4,5,2,0,3,1
72,0,74.8,12,19,4,3,1,3,0,0
17,0,187.0,7,9,4,1,1,0,3,0
3,0,60.83,2,13,4,1,1,3,0,1
24,2,124.0,9,18,4,2,1,0,0,1
81,1,114.3,7,4,4,4,1,0,0,1
3,1,143.0,9,5,4,1,0,0,0,1
66,0,96.3,3,9,4,3,0,0,3,1
156,0,112.2,8,20,4,2,2,0,3,0
116,0,105.3,4,15,4,2,0,0,3,0
2,0,89.0,3,30,4,1,0,3,0,1
35,2,88.4,12,5,4,3,1,0,0,1
8,0,73.9,1,12,4,2,0,0,0,1
381,1,69.5,12,23,4,2,1,0,1,0
9,1,80.3,1,15,4,2,1,0,0,1
49,1,108.0,10,3,4,2,1,3,0,1
7,0,82.0,1,4,4,2,1,0,0,1
41,1,125.1,9,10,4,1,2,3,0,1
4,1,76.22,2,7,4,2,2,0,0,1
1,0,183.0,5,9,4,1,1,0,5,1
70,1,9.0,4,12,4,4,0,0,1,1
0,0,65.0,1,20,2,1,0,0,0,1
7,0,151.0,8,7,4,2,2,0,0,0
1,2,90.0,8,7,4,2,2,0,0,1
10,0,83.58,12,26,4,1,2,0,1,1
248,0,70.55,12,27,4,5,0,3,0,0
57,1,132.6,5,15,4,3,2,0,3,1
102,0,140.4,5,19,4,3,0,0,3,1
14,1,80.0,2,27,4,1,0,3,0,1
22,1,0.0,12,8,1,3,0,0,0,1
45,2,151.2,8,30,4,3,0,0,3,1
2,1,141.0,5,2,4,1,1,0,0,1
1,1,89.5,12,20,4,3,0,0,0,1
36,0,134.46,9,10,4,1,2,0,3,0
84,2,125.1,9,4,4,1,2,3,0,1
102,0,80.75,9,18,3,1,2,0,0,1
32,0,117.9,5,21,4,1,1,0,0,0
10,1,121.0,6,9,4,1,0,0,0,1
9,1,121.0,6,12,4,2,2,0,0,1
1,1,139.0,7,4,4,1,1,3,0,1
49,0,69.5,3,6,4,1,2,3,0,1
3,0,79.0,2,6,4,6,2,3,0,0
16,0,124.8,5,19,3,1,0,0,3,1
3,1,90.0,8,10,4,1,1,0,0,1
0,0,148.67,8,13,4,3,0,0,0,0
178,0,108.3,8,4,4,3,0,0,0,0
80,1,96.3,4,13,4,2,0,0,0,1
244,1,85.5,9,3,4,1,0,3,0,0
98,1,52.7,12,29,3,3,0,0,0,1
56,0,99.0,9,2,4,1,0,3,0,0
7,0,95.0,5,30,2,1,1,0,0,1
67,2,132.3,6,26,4,0,2,0,3,1
46,1,77.35,3,11,4,4,2,0,0,1
124,0,143.1,9,21,4,4,2,0,3,0
76,1,79.2,11,27,4,0,2,3,0,0
80,0,140.4,5,21,4,1,2,0,3,0
71,0,88.0,11,18,4,2,0,3,0,0
13,0,87.0,2,21,3,0,2,0,0,1
32,1,99.0,9,25,4,1,2,3,0,1
229,0,67.5,12,9,4,2,1,3,0,0
28,1,79.25,9,7,4,0,1,0,0,0
70,1,64.67,4,3,4,4,2,0,0,1
7,1,99.0,3,9,4,4,0,0,0,1
98,0,50.33,2,25,3,4,2,0,0,1
134,2,93.08,7,2,4,2,2,0,0,1
15,1,86.0,1,21,4,1,0,3,0,1
121,1,88.4,12,24,4,3,2,0,0,1
0,3,0.0,9,13,1,1,0,0,0,1
143,1,143.1,9,21,4,4,1,0,3,0
85,2,142.2,7,10,4,2,2,0,3,1
56,1,136.35,8,27,4,1,1,0,3,0
24,1,139.0,8,21,4,0,1,3,0,0
164,0,96.3,8,29,4,2,1,0,0,0
9,1,12.0,10,20,4,1,0,0,3,1
37,1,83.9,3,7,4,2,1,0,0,1
0,0,165.0,9,1,4,3,0,0,0,1
1,0,163.5,7,24,4,2,2,0,3,1
66,1,105.0,11,18,3,2,0,0,0,1
157,0,91.38,7,11,4,3,1,3,0,0
100,1,93.08,4,26,4,4,0,0,0,1
1,0,95.65,8,23,4,2,0,3,3,1
5,1,136.0,10,28,4,3,0,0,3,1
1,0,85.0,12,10,2,1,0,0,0,1
63,0,79.2,11,24,4,1,0,3,0,0
2,1,79.0,1,21,4,1,0,0,0,1
18,2,121.0,6,8,4,2,0,0,0,1
67,0,85.0,10,3,3,5,2,0,0,0
90,1,127.8,4,28,4,2,0,0,0,0
239,1,107.0,7,12,4,2,0,0,0,0
77,0,116.1,6,1,4,3,0,3,0,0
12,1,108.0,2,5,4,2,1,0,3,1
293,0,93.67,12,25,4,6,4,0,0,0
107,1,81.76,5,5,4,3,1,0,0,1
40,2,134.1,7,19,4,2,0,0,3,1
67,0,149.4,9,15,4,6,2,0,3,0
14,0,90.0,8,25,3,3,0,0,0,1
95,1,119.85,4,30,4,3,2,0,0,1
5,0,55.0,12,2,3,3,0,0,0,1
52,0,116.1,7,9,4,1,2,0,3,0
29,1,101.0,4,18,4,0,1,0,0,1
13,2,160.0,10,15,4,1,2,0,0,1
29,1,143.18,4,13,4,4,0,0,3,1
95,1,37.33,3,22,3,3,0,0,0,1
44,3,113.8,10,31,4,1,0,0,0,1
21,1,183.15,9,9,4,2,0,1,0,1
13,1,132.33,6,29,4,3,0,3,0,1
249,0,112.5,11,18,4,2,1,1,0,0
124,2,72.25,12,28,4,3,1,0,0,1
104,0,102.3,4,28,4,3,0,0,0,0
35,1,66.53,10,7,4,2,0,3,0,1
94,0,95.25,3,25,4,2,1,0,4,1
53,2,135.9,6,28,4,5,0,0,0,1
18,1,97.33,1,10,4,1,2,0,0,1
45,1,134.1,7,5,4,1,0,0,0,1
3,0,65.0,2,15,2,0,1,0,0,0
116,0,121.37,7,18,4,5,2,0,3,0
199,1,115.8,8,14,4,1,2,0,3,0
40,1,67.5,2,14,4,1,2,3,0,0
27,3,138.2,12,14,4,4,1,1,3,1
89,1,72.42,7,11,4,1,1,3,0,1
32,1,0.0,11,15,4,0,0,3,0,1
0,0,67.0,4,1,2,1,0,0,0,1
12,0,80.42,12,25,4,2,1,0,1,1
6,0,65.0,12,27,2,0,1,0,0,1
44,0,87.2,11,19,4,1,1,3,0,0
78,0,80.75,5,5,3,3,1,0,0,1
137,1,88.77,7,2,4,1,1,0,1,1
8,0,98.0,4,20,2,1,0,0,0,1
54,0,62.37,7,7,4,8,2,0,0,1
7,0,125.0,10,6,3,1,0,0,0,1
126,0,97.75,7,6,4,4,0,3,0,0
5,0,58.0,12,9,3,3,0,0,0,1
191,1,93.5,9,2,4,4,0,0,0,0
0,0,129.0,6,20,4,0,1,3,0,1
38,1,81.9,3,11,4,5,2,0,0,1
26,0,153.0,4,10,4,2,2,0,3,0
3,0,79.0,2,7,4,0,2,3,0,0
12,0,61.0,1,16,3,2,2,0,0,1
54,1,104.4,3,31,4,3,0,0,3,1
54,1,78.77,4,27,4,3,0,3,0,1
29,0,105.0,7,6,2,2,0,0,3,1
55,1,97.2,11,2,4,2,0,0,0,1
0,1,0.0,1,20,1,1,0,0,6,1
179,2,121.5,9,24,4,1,2,0,0,0
2,0,65.0,4,11,2,1,1,0,0,1
1,0,129.0,5,24,4,1,0,3,0,1
207,0,112.5,8,17,4,2,0,0,0,0
16,1,91.5,12,2,4,2,0,3,0,1
1,2,65.0,7,31,2,1,2,0,0,1
156,0,72.25,8,8,3,5,1,0,0,1
129,0,118.8,8,25,4,2,0,0,3,1
64,1,131.4,12,30,4,1,0,0,3,1
5,0,86.0,2,10,4,1,0,0,0,1
84,0,80.0,11,11,3,1,0,0,0,1
238,3,124.2,9,13,4,3,0,0,0,1
2,0,107.0,11,18,4,2,0,0,0,1
26,2,109.0,11,2,4,3,0,3,0,1
140,2,72.25,12,29,4,3,0,0,0,1
11,0,79.5,11,1,3,6,2,3,0,1
29,2,77.5,3,9,4,3,0,0,1,1
7,2,149.0,9,7,4,3,0,3,0,1
134,2,163.34,12,26,4,5,1,0,5,0
4,0,65.0,10,18,2,1,2,0,0,1
53,0,67.5,2,24,4,3,0,3,0,0
1,1,129.0,10,21,4,1,0,3,0,1
1,0,78.52,1,23,4,1,2,0,1,1
80,0,135.9,9,25,4,2,2,0,0,1
224,1,90.95,8,21,4,3,2,0,0,1
45,1,70.5,2,18,4,3,0,3,0,1
77,1,75.0,12,9,3,2,0,0,0,1
7,1,111.0,11,14,4,2,1,0,0,1
7,1,139.0,9,11,4,0,2,0,0,1
0,1,141.0,5,12,4,1,0,0,0,1
66,2,168.3,8,19,4,2,0,0,3,1
92,0,137.7,7,17,4,2,2,0,3,1
39,1,138.06,4,24,4,3,2,0,3,0
50,2,159.3,6,3,4,2,0,0,3,1
86,1,61.68,10,30,4,0,2,3,0,0
42,2,135.0,8,30,4,5,2,0,0,1
35,1,73.1,3,4,4,2,0,3,0,1
8,0,101.0,2,6,2,1,0,0,6,1
